Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
TokenChange,ij2HUdkCEmyzn29fk9otB8r3u2adt6XnxxE8AiCXwMaYkkzc423hQs8vZKTpMwpxcijzDFt1h2Z4ZFRr79eXzqf,1680202163,2023-03-30T18:49:23,0.0000066,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,inc,0.00001,510.065138,510.065148,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,2uwjz3h7PVsQoy6HomeLphzJf3yvE2n5Rqqy9QrVoqeH7GLhgZBm4rtr7GMV99fjT6hnxxqtfLCfBvkznpfWSeh6,1680173379,2023-03-30T10:49:39,0.00001,87LU4JDbgpWDL1mYW6qALmcDRv2WnDMEgE5ckDuBbLDz,inc,1,,1,HUx5RjaQgxnU6hBUndacZWydkyQMV7mtebxRozDzT47Y,,,,,
TokenChange,4BSxxFqFwmMzU9WyuyoWEAtwGwS1PNLTbsZgXHstdnawwRGmyPGBSwyrNydLd8JE4vbh1ioj1NJ4VGnajdawAp9w,1679978332,2023-03-28T04:38:52,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,closedAccount,0.860006942,0.860006942,,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,4BSxxFqFwmMzU9WyuyoWEAtwGwS1PNLTbsZgXHstdnawwRGmyPGBSwyrNydLd8JE4vbh1ioj1NJ4VGnajdawAp9w,1679978332,2023-03-28T04:38:52,0.000005,6CKPJVSK7PtwR9PDuxmrtaPrxaf88V7Ep2jUuNQig4Kx,closedAccount,0.013170949,0.013170949,,EZF2sPJRe26e8iyXaCrmEefrGVBkqqNGv9UPGG9EnTQz,FUMoney,FUM,,,
TokenChange,529ipwq64YfaaMhku1wfC2ZktPRmGooy1reBp276iHmpDHGibs5sjSEr17ymRGFDevRiXrWiEXu7oGHXMnZX8ztz,1679978332,2023-03-28T04:38:52,0.000005,Ds9i9WL1rzM1M3tiQxc7hKaiHzq3jF1iDLs6dHeKXxmK,closedAccount,0,0,,Ea5SjE2Y6yvCeW5dYTn7PYMuW5ikXkvbGdcmSnXeaLjS,PAI (Parrot USD),PAI,,,
TokenChange,529ipwq64YfaaMhku1wfC2ZktPRmGooy1reBp276iHmpDHGibs5sjSEr17ymRGFDevRiXrWiEXu7oGHXMnZX8ztz,1679978332,2023-03-28T04:38:52,0.000005,6ocD3gWF6Nm4WTA4V3tMRQUyHXf2gEhNkvuYji6G9xZx,closedAccount,0,0,,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,USDT,,,
TokenChange,4BSxxFqFwmMzU9WyuyoWEAtwGwS1PNLTbsZgXHstdnawwRGmyPGBSwyrNydLd8JE4vbh1ioj1NJ4VGnajdawAp9w,1679978332,2023-03-28T04:38:52,0.000005,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,closedAccount,0.530867361,0.530867361,,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,3LyxXb5q9vnFeZ9MueEk3gjsvLXpp29UswGCzgLToMrjzapqzLb13wut2R3bLHfVQFk4ub1nXHh2SBKC8Po5kHPR,1679977888,2023-03-28T04:31:28,0.000105,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,dec,-920,920.530867361,0.530867361,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,5fhJX5i64Z1DEJcTQGkFyY5iCPoj1pzdHHEmDdQ3ir8o3ZGhsnV58qSA3ndMSHi4etTz6mfFaZuTT63QRZwYtHzu,1679977326,2023-03-28T04:22:06,0.000105,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,inc,-64,64.860006942,0.860006942,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,2QXgsG8tmn44VsU2j23gkNbX46o6UtDmmiND7k9AZvC1WgCEemVbyckz9A5E2hQSQfZCwVKAE7s1DouxB8mkcPoY,1679977073,2023-03-28T04:17:53,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,inc,27.939527777,36.920479165,64.860006942,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,2ypEc3gCFDazDMEU47MKzwMk6yqQGCsmL9WAsJb885H5NUBUz4UWvYfCGWksX7fgo3oHeP86hT8mMhX1u3Fw36V8,1679977018,2023-03-28T04:16:58,0.000015,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,inc,920.530867361,,920.530867361,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,5ryQTP4eCvon2jZUkNTZN15PhjZjGQMhVWWucHk5ngehokgjfiWfVoCJRq2GSDdDxsAj1Zq6xGZCUUsjt7LMtzXT,1679402317,2023-03-21T12:38:37,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,dec,36.500527777,0.419951388,36.920479165,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,bGWUFb8TA5yRMZxsNgFPa1tGQvyokyVNdhViis4ahtgvtDiS21AZ8vE6o9yJmD96apFA7K32mw4KbkymBoJ4bZx,1678822872,2023-03-14T19:41:12,0.000005,3F12sRDYo4u8gs8FFHZvDxPG1aLZoSMRScJ2qdYAcQeV,inc,1,,1,61KPDhsGRqKYW5pU3bvnz3WnNvJAQh1TBzHW3sDMVGgy,Star Atlas,,,,
TokenChange,5HHNkFfB8TMStWZe3iiRsuQHGwDSu3NduGDJ2K3BRVunq88v1b9jfZJNfv2xUBsr6ypJtAbEkjKZagQfgHkcwRtV,1678809454,2023-03-14T15:57:34,0.000105,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,inc,-21,21.419951388,0.419951388,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,Wsm7ETVbpn8TAgFuwMU577gAYycpwyVKxsudVfEWfL2avf1TfrEn1kZVNPJp9UycAmrbGvQUNAWSmC4iM863sC8,1678718355,2023-03-13T14:39:15,0.000005,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,inc,0.081023,509.984115,510.065138,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,Wsm7ETVbpn8TAgFuwMU577gAYycpwyVKxsudVfEWfL2avf1TfrEn1kZVNPJp9UycAmrbGvQUNAWSmC4iM863sC8,1678718355,2023-03-13T14:39:15,0.000005,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,closedAccount,0.003995,0.003995,,So11111111111111111111111111111111111111112,Wrapped SOL,SOL,,,
TokenChange,5gnhVCWbNUg3KYuZ9pQmQk4py7XEeWBGQawzcQDM5TRwW446YjwkA2P4f7B7MnmnU8SAEmG6jHHHNHDyiVsiytSW,1678718347,2023-03-13T14:39:07,0.000005,Ds9i9WL1rzM1M3tiQxc7hKaiHzq3jF1iDLs6dHeKXxmK,inc,0,,0,Ea5SjE2Y6yvCeW5dYTn7PYMuW5ikXkvbGdcmSnXeaLjS,PAI (Parrot USD),PAI,,,
TokenChange,5gnhVCWbNUg3KYuZ9pQmQk4py7XEeWBGQawzcQDM5TRwW446YjwkA2P4f7B7MnmnU8SAEmG6jHHHNHDyiVsiytSW,1678718347,2023-03-13T14:39:07,0.000005,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,inc,0.003995,,0.003995,So11111111111111111111111111111111111111112,Wrapped SOL,SOL,,,
TokenChange,5ssoUrTG1rJphbw3iZGwLuEayWubdUWfPeokWaTCjNkPkiKVZpXeQhFVpCriC2E2XPWPYUZS6nBZ8c3f2mmfd5o7,1678718332,2023-03-13T14:38:52,0.000005,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,closedAccount,0.000018367,0.000018367,,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,5ssoUrTG1rJphbw3iZGwLuEayWubdUWfPeokWaTCjNkPkiKVZpXeQhFVpCriC2E2XPWPYUZS6nBZ8c3f2mmfd5o7,1678718332,2023-03-13T14:38:52,0.000005,GPFf8VE2neZZSp12Q9xYbuzPh3ic3VJsePVQkG7ctyve,closedAccount,1.5e-8,1.5e-8,,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,,,
TokenChange,7GDn4TYPXekm9tYEQgiuLoguFTu6o5wZ53KiBPYxCywVtJWmhXFCwVy51ivSjFiML7rfs7MZzNUrrZ38zCyECwV,1678717243,2023-03-13T14:20:43,0.000005,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,inc,509.984115,0,509.984115,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,7GDn4TYPXekm9tYEQgiuLoguFTu6o5wZ53KiBPYxCywVtJWmhXFCwVy51ivSjFiML7rfs7MZzNUrrZ38zCyECwV,1678717243,2023-03-13T14:20:43,0.000005,6ocD3gWF6Nm4WTA4V3tMRQUyHXf2gEhNkvuYji6G9xZx,dec,-511.581312,511.581312,0,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,USDT,,,
TokenChange,2nszrjTcYM8xrcmckNm3sGdePPCiv81sRkyMvejrNr3TEdoe2Knsx3AJwnkCZA3Y8M1AKNYREmEvnj85fPiGM98Y,1678716633,2023-03-13T14:10:33,0.000005,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,dec,-195.406347212,195.406365579,0.000018367,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,5c71jxdcqkwTqrsnwCxkyst1CkKLCDjvzYczgiWZzy5ueAFcW4Ux84BHqTpJ4KrPDQKf6iD1cgGLf4vFnZQdAijv,1678651449,2023-03-12T20:04:09,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,inc,21.419951388,,21.419951388,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,5nKgwbrdsq71kVx3aWZ6CKjyAm6qhdRZyyu6D6a5ZjqM5FSUuUiqm2rhrpEXHpH2QPbqEYh1gtu1Ypxj5LN3kw8W,1678651426,2023-03-12T20:03:46,0.000015,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,dec,195.210211806,0.196153773,195.406365579,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,2TaddBtyBZKz5zDJX8KA32srv6JyiuJY7thnZWKd6FoEDePqwr5e58ncXtRGChK5Xi9RtR3Ss3ofGomzKy9LZb5k,1678514058,2023-03-11T05:54:18,0.000005,6ocD3gWF6Nm4WTA4V3tMRQUyHXf2gEhNkvuYji6G9xZx,inc,50.633565,460.947747,511.581312,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,USDT,,,
TokenChange,2TaddBtyBZKz5zDJX8KA32srv6JyiuJY7thnZWKd6FoEDePqwr5e58ncXtRGChK5Xi9RtR3Ss3ofGomzKy9LZb5k,1678514058,2023-03-11T05:54:18,0.000005,GPFf8VE2neZZSp12Q9xYbuzPh3ic3VJsePVQkG7ctyve,inc,1.5e-8,,1.5e-8,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,,,
TokenChange,RhoXoDJQjSdGmjMTMFag3RJU5UD1apb3WtJwVja1w6hw1SDrJZmhJrwxrXsiz8i6JT4pTiTULgd7AM4bD1Xg1h8,1678513930,2023-03-11T05:52:10,0.000005,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,dec,-250.229893,250.229893,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,RhoXoDJQjSdGmjMTMFag3RJU5UD1apb3WtJwVja1w6hw1SDrJZmhJrwxrXsiz8i6JT4pTiTULgd7AM4bD1Xg1h8,1678513930,2023-03-11T05:52:10,0.000005,6ocD3gWF6Nm4WTA4V3tMRQUyHXf2gEhNkvuYji6G9xZx,inc,230.483858,230.463889,460.947747,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,USDT,,,
TokenChange,iJuprrvHhxBSiWCadWD4r2o9voCUdGEFNigBdRoU3BrcHF7hsZABMjiLBQk2yZpeJGbXBnjSv8unpBzsAMT8kGe,1678513535,2023-03-11T05:45:35,0.000005,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,dec,-150,400.229893,250.229893,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,iJuprrvHhxBSiWCadWD4r2o9voCUdGEFNigBdRoU3BrcHF7hsZABMjiLBQk2yZpeJGbXBnjSv8unpBzsAMT8kGe,1678513535,2023-03-11T05:45:35,0.000005,6ocD3gWF6Nm4WTA4V3tMRQUyHXf2gEhNkvuYji6G9xZx,dec,138.071181,92.392708,230.463889,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,USDT,,,
TokenChange,ZCFQSSQFCExKtUeuCpAWuu58Fwy2uKzFsZKDG6xKwNL4dCBywobDZSAqBBvtmeQPm3AMVdQHM1HSaKWTP7LG2cu,1678513403,2023-03-11T05:43:23,0.000005,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,dec,-100,500.229893,400.229893,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,ZCFQSSQFCExKtUeuCpAWuu58Fwy2uKzFsZKDG6xKwNL4dCBywobDZSAqBBvtmeQPm3AMVdQHM1HSaKWTP7LG2cu,1678513403,2023-03-11T05:43:23,0.000005,6ocD3gWF6Nm4WTA4V3tMRQUyHXf2gEhNkvuYji6G9xZx,inc,92.392708,,92.392708,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,USDT,,,
TokenChange,4hZrgJGr2CEs5FsTPfG5WpXY8uqcWo2m8AmjJwjmEwaG1VJ6oLudaPFJTtNGqNv1Yx2ACEcRLZNodQmkC8vdTuXy,1678512085,2023-03-11T05:21:25,0.000005,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,dec,-10,510.229893,500.229893,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,5YA65StpBeK9Huck9BBzNfqykmXPcLgt2tohwYWrE7LwfS29MJqas3gCa5XEtTDFUKw5sxQrKLWCKSifUM2dwSjn,1678371061,2023-03-09T14:11:01,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,closedAccount,0,0,,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,5YA65StpBeK9Huck9BBzNfqykmXPcLgt2tohwYWrE7LwfS29MJqas3gCa5XEtTDFUKw5sxQrKLWCKSifUM2dwSjn,1678371061,2023-03-09T14:11:01,0.000005,Cc9zdZeqDyugMsABbBA3ot8WfDgjsUVmzhCLdoPC4thU,closedAccount,0,0,,F3dPK8imEzTbh657ohrbsUSiZ6nGTifYTS1NTpbL6qof,Creature #2033,SC,,,
TokenChange,ZPzaFgUX4mS7rWKrs8XSJwBbbRkZEqft9g1nbfPg6ZJQZz4joNLg5u7Gf3fvvMbFgtuHeJHQiNL7H2KyDBB51oV,1678370562,2023-03-09T14:02:42,0.000105,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,dec,-473,473.196153773,0.196153773,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,5JWaCDDJj1YbxpD9GAkaqtQvqUCQrna7P8QYWYAc9J1e2Eod3cHVsoZjeafT3enaoAtQRug9NHXCM2yN53G6WtTz,1678370333,2023-03-09T13:58:53,0.000015,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,dec,473.196148611,0.000005162,473.196153773,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,vtfrAtCFtN6xXAySu5S19pNzx3qE3wfBHaboA6xzmEg5vM1ksJAZrCk6AuaJCrYtBCUKfrx1p2HQv2xBdDvRgc9,1678210862,2023-03-07T17:41:02,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,dec,-26.112972221,26.112972221,0,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,J5rXpiiaxfHtGY95GeANWhFABP6ZUbGh2YjCzu7SSJTqvWgnDR1VBHZBw6CpHKNUdQkSWEYpG3GReEXomMw9oLc,1678210810,2023-03-07T17:40:10,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,dec,25.365277777,0.747694444,26.112972221,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,DiHC7HJjWmfiKEJi3t4yijBLqz4uNaihkmkUBY2x31im8ovy7wNfgr3JicJkcG36wdoHfaqJyihQvqyKZjdSpzQ,1678207021,2023-03-07T16:37:01,0.000005,Cc9zdZeqDyugMsABbBA3ot8WfDgjsUVmzhCLdoPC4thU,dec,-1,1,0,F3dPK8imEzTbh657ohrbsUSiZ6nGTifYTS1NTpbL6qof,Creature #2033,SC,,,
TokenChange,4vNuqMaUDaMWgnU5aLGdf4BwbzSVVAbKo2kPunvAc71oHjQDcm6q9MhMy4VeUn79njdKKnpvGqErWwxVjyTWnhwQ,1677689475,2023-03-01T16:51:15,0.000005,3QwFnqJGMPctA1EVbrPyo6CRpa3UvkKMvCELa8Uew85w,inc,1,,1,8eBnBufXe5aDi2Zb68vhxQKmZdDFxndQcyaJre7fHgqk,,,,,
TokenChange,4fknW9eP98gCy2T5meFsSxcKa9wfTcVUvGdTtiGLjNPqoD1kP95NojJENG75FWYxr1Arkxs6oTvEw7XU9V3Si56W,1677689342,2023-03-01T16:49:02,0.000005,8zx15EsphEMRWu3CyQVbfp3PnCkobJEQ3AdmFKtMZFKv,closedAccount,1,1,,GdiPrfcDw2qegoxbCuduVo1GTx11P4X6sC45gzZg3rpa,Rауdium аlрhа рrоgrаm,,,,
TokenChange,2AyE2cDpuaUASvwfosdV4FkVZb5aKMrqDBTP72R6WVtPv93soJDtvXEemXUSSzKEvBTcEhirr3J2fh29iqpkF6RY,1677689299,2023-03-01T16:48:19,0.000005,8zx15EsphEMRWu3CyQVbfp3PnCkobJEQ3AdmFKtMZFKv,dec,-1,2,1,GdiPrfcDw2qegoxbCuduVo1GTx11P4X6sC45gzZg3rpa,Rауdium аlрhа рrоgrаm,,,,
TokenChange,2oGF59kK3pDRDgRKaumRAm6MPRzn6vC3X8RTXAPfQFbBD7222TUyAKTbA5XMjggYJJ5V8HvC9VfG4c3ejYZT3Wrr,1677689160,2023-03-01T16:46:00,0.000105,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,inc,-37,37.747694444,0.747694444,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,3xCg4zVUQfiwznaUodwnKdWnm1F5WCZE1hPVKPJvTz4uJFvg9DGQTJnj8cTxAa1gGF43weTwndGAVcfCn8NX3Hn9,1677689046,2023-03-01T16:44:06,0.000005,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,inc,-421.119726088,421.11973125,0.000005162,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,2eoACsadDMkd2AN4CFe31jqcTofWjogeS8bMb6AX1Jugbzq8oABGCTjPBkvhz6RYJvR88umCKEGYZuNRBhKgdAGD,1677689010,2023-03-01T16:43:30,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,inc,37.747694444,0,37.747694444,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,ECTDveF6gdSKi5pSVBP9iBWYcW2VqLeTKqKCVBtfWYJ4MYaWEwPUk6vCLkW1Rnma4AwKqjEFus3xAeSPZrcYrij,1677688921,2023-03-01T16:42:01,0.000015,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,inc,421.11973125,0,421.11973125,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,GEVvfCp6UxU3oLn8QspyQScs7Tr2hv3roCY5Q3Bt3PyFW4uK4PJZVL7W4PndAfyfTenKuiRoxc7Fw5Co29CgXph,1677656702,2023-03-01T07:45:02,0.000005,8zx15EsphEMRWu3CyQVbfp3PnCkobJEQ3AdmFKtMZFKv,inc,1,1,2,GdiPrfcDw2qegoxbCuduVo1GTx11P4X6sC45gzZg3rpa,Rауdium аlрhа рrоgrаm,,,,
TokenChange,4LnDownMBNfATcsWqrqdtoDVtLJDvAQc4YvuaU24rdLQJZzqtdB7V8bpCtpQbnWqhrLRwNvuYz5hf29DddrbAAjQ,1677088763,2023-02-22T17:59:23,0.000005,8zx15EsphEMRWu3CyQVbfp3PnCkobJEQ3AdmFKtMZFKv,inc,1,,1,GdiPrfcDw2qegoxbCuduVo1GTx11P4X6sC45gzZg3rpa,Rауdium аlрhа рrоgrаm,,,,
TokenChange,KKywvHCfcuWyLdtEPvsksA66F9bKKf1etUqNtSzdYfRp7Aim1GZP7YZy8t63yyK1F6sancw3HFSZNYcxiLQBBNy,1677084138,2023-02-22T16:42:18,0.000005,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,closedAccount,0.040038633,0.040038633,,So11111111111111111111111111111111111111112,Wrapped SOL,SOL,,,
TokenChange,4KtsrKTdJy5aKhcUdWMeDc4MzA41hh9Hx95VtHDqgmBYyocgHvVAudtvYmt6xxYMmw6iyHX2Aja6Z764kAvucAhR,1677084127,2023-02-22T16:42:07,0.000005,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,dec,-739.033677083,739.033677083,0,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,4KtsrKTdJy5aKhcUdWMeDc4MzA41hh9Hx95VtHDqgmBYyocgHvVAudtvYmt6xxYMmw6iyHX2Aja6Z764kAvucAhR,1677084127,2023-02-22T16:42:07,0.000005,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,inc,0.040038633,0,0.040038633,So11111111111111111111111111111111111111112,Wrapped SOL,SOL,,,
TokenChange,49m8WghS54nX8hyXDapNquFYcuxc1GDaAGb1kxzHAhpePba461idPQLfhuzHsJPktJaBBDCai8HDatJ3o9YHizUe,1677084116,2023-02-22T16:41:56,0.000005,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,inc,0,,0,So11111111111111111111111111111111111111112,Wrapped SOL,SOL,,,
TokenChange,421BAP6swKhG2ZSaDVPmQDFkThmyByK5UQeEJGMQ3JSjwStKzgtcUWKZY6MaZ14qLdxA5wqcJ9RZzHFjuYcXo9dH,1677082512,2023-02-22T16:15:12,0.000015,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,inc,739.033677083,,739.033677083,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,66ThNruxSWunSXXBsdtgypfjPLxarje1zNcfW7UyHokkodZoaoHAmVfK2iBTK1Xfzbhvx2rpxxiUk9UJwpYbH9AW,1677047801,2023-02-22T06:36:41,0.000105,EncGGXmVmFDh1uKTagKUgpVprxofPgEpfBQmQAqGpEeW,inc,1,,1,4i2s96s7yPgPkgYKperXiTXyAdk1okPJN5vpNJVu4Ren,Primate #2257,PRIM,,,
TokenChange,4vc7ZyMxiCV7k8waymJ1RDAnQwyRtSfHbfurUzVrL7tZ2uvErKpiLQGMMuH5HsRfru9b2ddjrSs8s1Wqe4eF7arT,1677022061,2023-02-21T23:27:41,0.00001,2MUMFESr8z34nWSQ5HGj1gufgE6ew4YH7HcgsXAYxqSg,closedAccount,1,1,,7HkKik7pTi6iB7W9sYZhU7E9dnVFph2mLiJywg3R6nnP,Primate #3498,PRIM,,,
TokenChange,cXSUjPv8y1A8H7YYMLr7prfcxG5nbkqLfmdX2joRhh4gWMCgT3JHPuF5SU8FwP5mFg57q1e6rGReEzpa6oLMbBh,1676912968,2023-02-20T17:09:28,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,dec,-43.480888888,43.480888888,0,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,3DC1sv4rDDeDvWYEXAFmxAgMjyvUPtFwoBpzfXvjTwbAoznQcHANfr8kD6FJhs3hw2UNasKjtkB5vwhrQg9pZcJP,1676912486,2023-02-20T17:01:26,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,inc,43.480888888,,43.480888888,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,av8TWJmb5aLsHFt1LkpxrVzxeuuTzrEqwVGFNcdkRMgE4A4wnoSwft41JMAvk5LdLeHQxhJwSEN5FgK3AJvsErP,1676019452,2023-02-10T08:57:32,0.000005,7f8jjWMzmBGr5ropCSZWJmpEP4P3GDCoAJUbEeinvSfk,closedAccount,0,0,,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,CRECK,$CRECK,,,
TokenChange,av8TWJmb5aLsHFt1LkpxrVzxeuuTzrEqwVGFNcdkRMgE4A4wnoSwft41JMAvk5LdLeHQxhJwSEN5FgK3AJvsErP,1676019452,2023-02-10T08:57:32,0.000005,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,closedAccount,0,0,,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
